,CodigoConvocatoria,CodigoSicAgente,NombreAgenteComprador,FechaPublicacionAviso,PeriodoAContratar,FechaPliegosParaConsulta,FechaPliegosDefinitivos,FechaLimiteRecepcionOfertas,AudienciaPublica,FechaMaximaFormalizacionContratos,Estado,FechaSuspension,FechaReactivacion,FechaCancelacion,FechaCierreConvocatoria,union,tmp,Productos,Cantidad de energía demandada GWh,Cantidad de energía adjudicada GWh,Precio promedio ponderado adjudicado ($/KWh),periodo_inicio,periodo_fin,descripcion
438,CP-EDQC2020-001,EDQC,EDEQ,19/11/2020,01/04/2021 al 31/12/2026,23/11/2020,15/12/2020,15/01/2021,28/01/2021,18/02/2021,Cerrada y adjudicada,,,,24/02/2021,CP-EDQC2020-001/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2020-001-PROD01,31.45,31.45,219.81,01/04/2021,31/12/2026,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período del 01 de abril de 2021 al 31 de diciembre de 2026."
439,CP-EDQC2020-001,EDQC,EDEQ,19/11/2020,01/04/2021 al 31/12/2026,23/11/2020,15/12/2020,15/01/2021,28/01/2021,18/02/2021,Cerrada y adjudicada,,,,24/02/2021,CP-EDQC2020-001/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2020-001-PROD02,59.67,0.0,0.0,01/04/2021,31/12/2026,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período del 01 de abril de 2021 al 31 de diciembre de 2026."
440,CP-EDQC2020-001,EDQC,EDEQ,19/11/2020,01/04/2021 al 31/12/2026,23/11/2020,15/12/2020,15/01/2021,28/01/2021,18/02/2021,Cerrada y adjudicada,,,,24/02/2021,CP-EDQC2020-001/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2020-001-PROD03,154.94,0.0,0.0,01/04/2021,31/12/2026,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período del 01 de abril de 2021 al 31 de diciembre de 2026."
441,CP-EDQC2020-001,EDQC,EDEQ,19/11/2020,01/04/2021 al 31/12/2026,23/11/2020,15/12/2020,15/01/2021,28/01/2021,18/02/2021,Cerrada y adjudicada,,,,24/02/2021,CP-EDQC2020-001/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2020-001-PROD04,116.63,116.63,199.51,01/04/2021,31/12/2026,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período del 01 de abril de 2021 al 31 de diciembre de 2026."
442,CP-EDQC2020-001,EDQC,EDEQ,19/11/2020,01/04/2021 al 31/12/2026,23/11/2020,15/12/2020,15/01/2021,28/01/2021,18/02/2021,Cerrada y adjudicada,,,,24/02/2021,CP-EDQC2020-001/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2020-001-PROD05,174.8,174.8,195.3,01/04/2021,31/12/2026,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período del 01 de abril de 2021 al 31 de diciembre de 2026."
443,CP-EDQC2020-001,EDQC,EDEQ,19/11/2020,01/04/2021 al 31/12/2026,23/11/2020,15/12/2020,15/01/2021,28/01/2021,18/02/2021,Cerrada y adjudicada,,,,24/02/2021,CP-EDQC2020-001/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2020-001-PROD06,175.82,175.82,191.73,01/04/2021,31/12/2026,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período del 01 de abril de 2021 al 31 de diciembre de 2026."
444,CP-CDSC2020-003,CDSC,CODENSA,12/11/2020,01/01/2022 al 31/12/2026,17/11/2020,09/12/2020,08/01/2021,22/01/2021,27/01/2021,Cerrada y adjudicada,,,,01/02/2021,CP-CDSC2020-003/CODENSA/CDSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDSC2020-003-PROD01,3776.0,459.0,233.99,01/01/2022,31/12/2026,"CODENSA S.A. ESP invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de enero de 2022 y el 31 de diciembre de 2026, para atender su mercado regulado."
445,CP-CDSC2020-003,CDSC,CODENSA,12/11/2020,01/01/2022 al 31/12/2026,17/11/2020,09/12/2020,08/01/2021,22/01/2021,27/01/2021,Cerrada y adjudicada,,,,01/02/2021,CP-CDSC2020-003/CODENSA/CDSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDSC2020-003-PROD02,2093.0,0.0,0.0,01/01/2022,31/12/2026,"CODENSA S.A. ESP invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de enero de 2022 y el 31 de diciembre de 2026, para atender su mercado regulado."
446,CP-CDSC2020-003,CDSC,CODENSA,12/11/2020,01/01/2022 al 31/12/2026,17/11/2020,09/12/2020,08/01/2021,22/01/2021,27/01/2021,Cerrada y adjudicada,,,,01/02/2021,CP-CDSC2020-003/CODENSA/CDSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDSC2020-003-PROD03,1468.0,1468.0,200.23,01/01/2022,31/12/2026,"CODENSA S.A. ESP invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de enero de 2022 y el 31 de diciembre de 2026, para atender su mercado regulado."
447,CP-CDSC2020-003,CDSC,CODENSA,12/11/2020,01/01/2022 al 31/12/2026,17/11/2020,09/12/2020,08/01/2021,22/01/2021,27/01/2021,Cerrada y adjudicada,,,,01/02/2021,CP-CDSC2020-003/CODENSA/CDSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDSC2020-003-PROD04,454.0,454.0,192.5,01/01/2022,31/12/2026,"CODENSA S.A. ESP invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de enero de 2022 y el 31 de diciembre de 2026, para atender su mercado regulado."
448,CP-CDSC2020-003,CDSC,CODENSA,12/11/2020,01/01/2022 al 31/12/2026,17/11/2020,09/12/2020,08/01/2021,22/01/2021,27/01/2021,Cerrada y adjudicada,,,,01/02/2021,CP-CDSC2020-003/CODENSA/CDSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDSC2020-003-PROD05,1874.0,1874.0,190.99,01/01/2022,31/12/2026,"CODENSA S.A. ESP invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de enero de 2022 y el 31 de diciembre de 2026, para atender su mercado regulado."
449,CP-CDNC2020-003,CDNC,CEDENAR,06/11/2020,01/03/2021 al 31/12/2024,06/11/2020,30/11/2020,30/12/2020,14/01/2021,03/02/2021,Cerrada y adjudicada,,,,09/02/2021,CP-CDNC2020-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2020-003-PROD01,62.67,34.43,222.94,01/03/2021,31/12/2024,CEDENAR S.A. E.S.P. esta interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de Marzo de 2021 a 31 de Diciembre de 2024.
450,CP-CDNC2020-003,CDNC,CEDENAR,06/11/2020,01/03/2021 al 31/12/2024,06/11/2020,30/11/2020,30/12/2020,14/01/2021,03/02/2021,Cerrada y adjudicada,,,,09/02/2021,CP-CDNC2020-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2020-003-PROD02,32.9,0.0,0.0,01/03/2021,31/12/2024,CEDENAR S.A. E.S.P. esta interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de Marzo de 2021 a 31 de Diciembre de 2024.
451,CP-CDNC2020-003,CDNC,CEDENAR,06/11/2020,01/03/2021 al 31/12/2024,06/11/2020,30/11/2020,30/12/2020,14/01/2021,03/02/2021,Cerrada y adjudicada,,,,09/02/2021,CP-CDNC2020-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2020-003-PROD03,327.45,0.0,0.0,01/03/2021,31/12/2024,CEDENAR S.A. E.S.P. esta interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de Marzo de 2021 a 31 de Diciembre de 2024.
452,CP-CDNC2020-003,CDNC,CEDENAR,06/11/2020,01/03/2021 al 31/12/2024,06/11/2020,30/11/2020,30/12/2020,14/01/2021,03/02/2021,Cerrada y adjudicada,,,,09/02/2021,CP-CDNC2020-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2020-003-PROD04,164.34,70.01,197.16,01/03/2021,31/12/2024,CEDENAR S.A. E.S.P. esta interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de Marzo de 2021 a 31 de Diciembre de 2024.
453,CP-DLRC2020-003,DLRC,DICELER,03/11/2020,01/01/2021 al 31/12/2025,03/11/2020,10/11/2020,10/12/2020,23/12/2020,26/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-DLRC2020-003/DICELER/DLRC/01%2F02%2F2023/31%2F12%2F2026,1,CP-DLRC2020-003-PROD01,139.85,103.49,220.45,01/01/2021,31/12/2025,DICELER S.A. E.S.P. abre la Convocatoria Pública para la adjudicación de la compra de energía según descripción de los productos a contratar para el periodo comprendido entre el 1 de enero 2021 al 31 diciembre 2025.
454,CP-DLRC2020-003,DLRC,DICELER,03/11/2020,01/01/2021 al 31/12/2025,03/11/2020,10/11/2020,10/12/2020,23/12/2020,26/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-DLRC2020-003/DICELER/DLRC/01%2F02%2F2023/31%2F12%2F2026,1,CP-DLRC2020-003-PROD02,,,,01/01/2021,31/12/2025,DICELER S.A. E.S.P. abre la Convocatoria Pública para la adjudicación de la compra de energía según descripción de los productos a contratar para el periodo comprendido entre el 1 de enero 2021 al 31 diciembre 2025.
455,CP-DLRC2020-003,DLRC,DICELER,03/11/2020,01/01/2021 al 31/12/2025,03/11/2020,10/11/2020,10/12/2020,23/12/2020,26/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-DLRC2020-003/DICELER/DLRC/01%2F02%2F2023/31%2F12%2F2026,1,CP-DLRC2020-003-PROD03,,,,01/01/2021,31/12/2025,DICELER S.A. E.S.P. abre la Convocatoria Pública para la adjudicación de la compra de energía según descripción de los productos a contratar para el periodo comprendido entre el 1 de enero 2021 al 31 diciembre 2025.
456,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD01,235.0,59.87,233.18,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
457,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD02,114.75,0.0,0.0,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
458,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD03,421.56,0.0,0.0,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
459,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD04,87.6,0.0,0.0,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
460,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD05,353.39,215.4,210.02,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
461,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD06,70.27,0.0,0.0,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
462,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD07,540.45,540.45,204.34,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
463,CP-EMIC2020-002,EMIC,EMCALI,27/10/2020,01/03/2021 al 31/12/2025,28/10/2020,19/11/2020,28/12/2020,07/01/2021,29/01/2021,Cerrada y adjudicada,,,,01/03/2021,CP-EMIC2020-002/EMCALI/EMIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EMIC2020-002-PROD08,87.6,0.0,0.0,01/03/2021,31/12/2025,Demanda del mercado regulado atendida por EMCALI EICE ESP en los períodos del 1 de marzo al 31 de diciembre de 2021 y del 1 de enero del 2023 al 31 de diciembre del 2025.
464,CP-EDPC2020-002,EDPC,DISPAC,26/10/2020,01/02/2021 al 31/12/2025,26/10/2020,18/11/2020,17/12/2020,30/12/2020,12/01/2021,Cerrada y adjudicada,,,,18/01/2021,CP-EDPC2020-002/DISPAC/EDPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDPC2020-002-PROD01,215.28,215.28,204.82,01/02/2021,31/12/2025,DISPAC solicita propuestas para contratar el suministro de energía y potencia eléctrica para atender su mercado regulado durante la vigencia de tiempo comprendida entre las 00:00 horas del primero (01) de febrero del 2021 y las 24:00 horas del treinta y uno (31) de diciembre de 2025
465,CP-EDPC2020-002,EDPC,DISPAC,26/10/2020,01/02/2021 al 31/12/2025,26/10/2020,18/11/2020,17/12/2020,30/12/2020,12/01/2021,Cerrada y adjudicada,,,,18/01/2021,CP-EDPC2020-002/DISPAC/EDPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDPC2020-002-PROD02,637.49,318.75,207.69,01/02/2021,31/12/2025,DISPAC solicita propuestas para contratar el suministro de energía y potencia eléctrica para atender su mercado regulado durante la vigencia de tiempo comprendida entre las 00:00 horas del primero (01) de febrero del 2021 y las 24:00 horas del treinta y uno (31) de diciembre de 2025
466,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD01,176.57,175.48,222.43,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
467,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD02,354.25,100.0,234.98,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
468,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD03,715.44,346.29,222.43,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
469,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD04,788.24,485.93,205.47,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
470,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD05,38.33,0.0,0.0,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
471,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD06,38.33,19.16,198.33,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
472,CP-CNSC2020-002,CNSC,CENS,21/10/2020,01/03/2021 al 31/12/2024,22/10/2020,12/11/2020,15/12/2020,26/12/2020,19/01/2021,Cerrada y adjudicada,,,,26/01/2021,CP-CNSC2020-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2020-002-PROD07,38.43,19.22,198.33,01/03/2021,31/12/2024,Suministro de energía y potencia Mercado Regulado para el periodo 01 de marzo de 2021 al 31 de diciembre de 2024
473,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD01,141.0,70.5,220.04,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
474,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD02,48.14,14.44,211.05,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
475,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD03,102.24,44.42,226.46,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
476,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD04,,,,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
477,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD05,70.08,7.98,226.5,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
478,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD06,,,,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
479,CP-EEPC2020-004,EEPC,EEP,19/10/2020,01/01/2021 al 31/12/2024,19/10/2020,03/11/2020,02/12/2020,16/12/2020,31/12/2020,Cerrada y adjudicada,,,,12/01/2021,CP-EEPC2020-004/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2020-004-PROD07,79.27,23.78,203.69,01/01/2021,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2021 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
480,CP-CMMC2020-002,CMMC,CARIBEMAR,15/10/2020,01/01/2021 al 31/12/2026,15/10/2020,22/10/2020,23/11/2020,04/12/2020,17/12/2020,Cerrada y adjudicada,,,,24/12/2020,CP-CMMC2020-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2020-002-PROD01,3681.0,518.0,206.54,01/01/2021,31/12/2026,CaribeMar de la Costa solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 01 de enero del 2021 hasta el 31 de diciembre del 2026
481,CP-CMMC2020-002,CMMC,CARIBEMAR,15/10/2020,01/01/2021 al 31/12/2026,15/10/2020,22/10/2020,23/11/2020,04/12/2020,17/12/2020,Cerrada y adjudicada,,,,24/12/2020,CP-CMMC2020-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2020-002-PROD02,3480.0,0.0,0.0,01/01/2021,31/12/2026,CaribeMar de la Costa solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 01 de enero del 2021 hasta el 31 de diciembre del 2026
482,CP-CQTC2020-002,CQTC,ELECTROCAQUETA,14/10/2020,01/01/2021 al 31/12/2024,14/10/2020,28/10/2020,27/11/2020,11/12/2020,18/12/2020,Cerrada y adjudicada,,,,28/12/2020,CP-CQTC2020-002/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2020-002-PROD01,186.5,186.5,222.54,01/01/2021,31/12/2024,"Compra del suministro de energía y potencia eléctrica para atender el mercado regulado de ELECTROCAQUETA S.A ESP., en el período comprendido entre las 00:00 horas del día 1ro de enero del año 2021 y hasta las 11:59 pm del día 31 de diciembre del año 2024."
483,CP-CQTC2020-002,CQTC,ELECTROCAQUETA,14/10/2020,01/01/2021 al 31/12/2024,14/10/2020,28/10/2020,27/11/2020,11/12/2020,18/12/2020,Cerrada y adjudicada,,,,28/12/2020,CP-CQTC2020-002/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2020-002-PROD02,,,,01/01/2021,31/12/2024,"Compra del suministro de energía y potencia eléctrica para atender el mercado regulado de ELECTROCAQUETA S.A ESP., en el período comprendido entre las 00:00 horas del día 1ro de enero del año 2021 y hasta las 11:59 pm del día 31 de diciembre del año 2024."
484,CP-CQTC2020-002,CQTC,ELECTROCAQUETA,14/10/2020,01/01/2021 al 31/12/2024,14/10/2020,28/10/2020,27/11/2020,11/12/2020,18/12/2020,Cerrada y adjudicada,,,,28/12/2020,CP-CQTC2020-002/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2020-002-PROD03,105.0,48.0,211.99,01/01/2021,31/12/2024,"Compra del suministro de energía y potencia eléctrica para atender el mercado regulado de ELECTROCAQUETA S.A ESP., en el período comprendido entre las 00:00 horas del día 1ro de enero del año 2021 y hasta las 11:59 pm del día 31 de diciembre del año 2024."
485,CP-CQTC2020-002,CQTC,ELECTROCAQUETA,14/10/2020,01/01/2021 al 31/12/2024,14/10/2020,28/10/2020,27/11/2020,11/12/2020,18/12/2020,Cerrada y adjudicada,,,,28/12/2020,CP-CQTC2020-002/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2020-002-PROD04,17.5,17.5,199.66,01/01/2021,31/12/2024,"Compra del suministro de energía y potencia eléctrica para atender el mercado regulado de ELECTROCAQUETA S.A ESP., en el período comprendido entre las 00:00 horas del día 1ro de enero del año 2021 y hasta las 11:59 pm del día 31 de diciembre del año 2024."
